customer_id,risk_score,risk_tier,decision,top_risk_factors,F1_list_match,F2_behaviour,F3_suspicious,F4_aml_noise,F5_identity,sanctions_flag,pep_flag,adverse_media_flag,fraud_history_flag,document_status,country_risk,structuring_flag,digital_risk_score
C5703,41.02,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; High digital / device fraud risk score,0,45.335,20.0,100.0,53.0,0,0,0,1,Complete,Medium,0,81
C5704,40.6,MEDIUM,MANUAL_REVIEW,Adverse media / negative news detected; High digital / device fraud risk score; KYC documents incomplete (partial),50,81.005,35.0,12.5,16.0,0,0,1,0,Partial,Medium,0,73
C5705,18.13,LOW,APPROVE,High digital / device fraud risk score,0,41.155,20.0,25.0,6.0,0,0,0,0,Complete,Medium,0,81
C5706,20.77,LOW,APPROVE,KYC documents missing; High-risk country of origin,0,23.83,40.0,25.0,20.0,0,0,0,0,Missing,High,0,37
C5707,5.3,LOW,APPROVE,No significant risk factors identified,0,26.48,0.0,0.0,0.0,0,0,0,0,Complete,Low,0,45
C5708,30.92,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; KYC documents incomplete (partial); Customer address unverified,0,38.355000000000004,50.0,25.0,55.0,0,0,0,1,Partial,Medium,0,40
C5709,14.9,LOW,APPROVE,High-risk country of origin,0,21.975,40.0,12.5,0.0,0,0,0,0,Complete,High,0,36
C5710,38.95,MEDIUM,MANUAL_REVIEW,Adverse media / negative news detected,50,42.765,35.0,50.0,6.0,0,0,1,0,Complete,Medium,0,43
C5711,12.58,LOW,APPROVE,KYC documents incomplete (partial),0,5.385,0.0,50.0,10.0,0,0,0,0,Partial,Low,0,10
C5712,75.0,HIGH,REJECT,Sanctions watchlist hit detected; Prior fraud history on record; KYC documents incomplete (partial),100,39.57,20.0,25.0,65.0,1,0,0,1,Partial,Medium,0,70
C5713,18.05,LOW,APPROVE,Prior fraud history on record; High-risk country of origin,0,11.48,40.0,12.5,35.0,0,0,0,1,Complete,High,0,11
C5714,37.92,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Adverse media / negative news detected; High digital / device fraud risk score,50,52.84,15.0,33.0,35.0,0,0,1,1,Complete,Low,0,90
C5715,53.95,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Politically Exposed Person (PEP); KYC documents missing,70,38.515,40.0,62.5,55.0,0,1,0,1,Missing,High,0,66
C5716,13.71,LOW,APPROVE,Prior fraud history on record; KYC documents incomplete (partial),0,17.78,0.0,12.5,51.0,0,0,0,1,Partial,Low,0,22
C5717,27.8,LOW,APPROVE,Adverse media / negative news detected,50,16.509999999999998,35.0,25.0,0.0,0,0,1,0,Complete,Medium,0,22
C5718,14.83,LOW,APPROVE,High digital / device fraud risk score,0,49.17,0.0,25.0,0.0,0,0,0,0,Complete,Low,0,93
C5719,29.07,MEDIUM,MANUAL_REVIEW,KYC documents incomplete (partial); Customer address unverified,0,37.835,30.0,58.0,26.0,0,0,0,0,Partial,Low,0,66
C5720,18.6,LOW,APPROVE,Prior fraud history on record; High digital / device fraud risk score,0,45.265,0.0,12.5,47.0,0,0,0,1,Complete,Low,0,84
C5721,52.17,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Adverse media / negative news detected; High digital / device fraud risk score,50,40.6,65.0,50.0,57.0,0,0,1,1,Complete,Medium,0,77
C5722,26.86,LOW,APPROVE,High digital / device fraud risk score; Customer address unverified,0,47.775,50.0,29.0,10.0,0,0,0,0,Complete,Medium,0,88
C5723,13.11,LOW,APPROVE,Prior fraud history on record; KYC documents incomplete (partial),0,27.31,0.0,0.0,51.0,0,0,0,1,Partial,Low,0,40
C5724,4.89,LOW,APPROVE,KYC documents incomplete (partial),0,16.955,0.0,0.0,10.0,0,0,0,0,Partial,Low,0,27
C5725,29.28,LOW,APPROVE,Adverse media / negative news detected; KYC documents incomplete (partial),50,6.895,15.0,45.5,22.0,0,0,1,0,Partial,Low,0,3
C5726,22.54,LOW,APPROVE,Prior fraud history on record; High digital / device fraud risk score,0,44.94,0.0,41.5,35.0,0,0,0,1,Complete,Low,0,89
C5727,39.68,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Adverse media / negative news detected; High-risk country of origin,50,54.67,55.0,0.0,35.0,0,0,1,1,Complete,High,0,85
C5728,18.92,LOW,APPROVE,Prior fraud history on record; KYC documents missing,0,3.87,20.0,25.0,61.0,0,0,0,1,Missing,Medium,0,5
C5729,25.63,LOW,APPROVE,Prior fraud history on record; High digital / device fraud risk score,0,52.4,20.0,25.0,41.0,0,0,0,1,Complete,Medium,0,100
C5730,31.17,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; High-risk country of origin; Customer address unverified,0,35.11,70.0,12.5,51.0,0,0,0,1,Complete,High,0,65
C5731,29.93,LOW,APPROVE,High digital / device fraud risk score; KYC documents incomplete (partial),0,75.155,0.0,58.0,22.0,0,0,0,0,Partial,Low,0,92
C5732,46.39,MEDIUM,MANUAL_REVIEW,Politically Exposed Person (PEP); Structuring pattern detected (txn/income ratio anomaly); High digital / device fraud risk score,70,53.465,20.0,66.5,6.0,0,1,0,0,Complete,Medium,1,86
C5733,23.42,LOW,APPROVE,High-risk country of origin; High digital / device fraud risk score,0,52.095,40.0,25.0,0.0,0,0,0,0,Complete,High,0,99
C5734,37.32,MEDIUM,MANUAL_REVIEW,High digital / device fraud risk score; Customer address unverified,0,40.115,30.0,100.0,22.0,0,0,0,0,Complete,Low,0,71
C5735,21.95,LOW,APPROVE,High digital / device fraud risk score,0,38.73,0.0,66.5,6.0,0,0,0,0,Complete,Low,0,71
C5736,25.55,LOW,APPROVE,Prior fraud history on record; Customer address unverified,0,22.495,30.0,41.5,45.0,0,0,0,1,Complete,Low,0,32
C5737,23.11,LOW,APPROVE,Prior fraud history on record; Customer address unverified,0,7.8,30.0,29.0,65.0,0,0,0,1,Complete,Low,0,5
C5738,21.31,LOW,APPROVE,Prior fraud history on record; High-risk country of origin,0,14.285,40.0,12.5,53.0,0,0,0,1,Complete,High,0,18
C5739,33.28,MEDIUM,MANUAL_REVIEW,Adverse media / negative news detected; High-risk country of origin,50,32.425,55.0,16.5,0.0,0,0,1,0,Complete,High,0,63
C5740,24.55,LOW,APPROVE,Prior fraud history on record; KYC documents missing; High-risk country of origin,0,11.98,40.0,25.0,61.0,0,0,0,1,Missing,High,0,22
C5741,24.76,LOW,APPROVE,Prior fraud history on record; KYC documents missing; Customer address unverified,0,32.535,30.0,12.5,65.0,0,0,0,1,Missing,Low,0,62
C5742,28.14,LOW,APPROVE,Prior fraud history on record; Adverse media / negative news detected,50,11.94,15.0,25.0,35.0,0,0,1,1,Complete,Low,0,16
C5743,21.46,LOW,APPROVE,Prior fraud history on record; KYC documents incomplete (partial),0,19.57,20.0,25.0,57.0,0,0,0,1,Partial,Medium,0,37
C5744,12.34,LOW,APPROVE,Prior fraud history on record; KYC documents incomplete (partial),0,18.96,0.0,0.0,57.0,0,0,0,1,Partial,Low,0,26
C5745,35.11,MEDIUM,MANUAL_REVIEW,Adverse media / negative news detected; High digital / device fraud risk score; KYC documents incomplete (partial),50,54.04,35.0,16.5,10.0,0,0,1,0,Partial,Medium,0,99
C5746,15.81,LOW,APPROVE,Customer address unverified,0,16.57,30.0,25.0,10.0,0,0,0,0,Complete,Low,0,15
C5747,16.91,LOW,APPROVE,No significant risk factors identified,0,22.04,0.0,62.5,0.0,0,0,0,0,Complete,Low,0,42
C5748,31.32,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Politically Exposed Person (PEP),70,13.35,0.0,25.0,41.0,0,1,0,1,Complete,Low,0,0
C5749,24.04,LOW,APPROVE,Prior fraud history on record; High digital / device fraud risk score; KYC documents incomplete (partial),0,52.475,0.0,25.0,57.0,0,0,0,1,Partial,Low,0,98
C5750,11.22,LOW,APPROVE,Prior fraud history on record,0,13.365,0.0,16.5,35.0,0,0,0,1,Complete,Low,0,23
C5751,14.52,LOW,APPROVE,Prior fraud history on record; KYC documents incomplete (partial),0,17.345,0.0,12.5,57.0,0,0,0,1,Partial,Low,0,32
C5752,17.21,LOW,APPROVE,No significant risk factors identified,0,21.055,0.0,50.0,20.0,0,0,0,0,Complete,Low,0,25
C5753,23.96,LOW,APPROVE,High digital / device fraud risk score; KYC documents incomplete (partial),0,48.31,20.0,29.0,30.0,0,0,0,0,Partial,Medium,0,90
C5754,17.97,LOW,APPROVE,Prior fraud history on record; High digital / device fraud risk score,0,39.115,20.0,0.0,41.0,0,0,0,1,Complete,Medium,0,74
C5755,24.56,LOW,APPROVE,Prior fraud history on record,0,17.065,0.0,75.0,41.0,0,0,0,1,Complete,Low,0,28
C5756,39.72,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Adverse media / negative news detected,50,26.83,15.0,50.0,59.0,0,0,1,1,Complete,Low,0,47
C5757,25.2,LOW,APPROVE,Prior fraud history on record; KYC documents incomplete (partial); Customer address unverified,0,4.234999999999999,30.0,41.5,67.0,0,0,0,1,Partial,Low,0,1
C5758,34.39,MEDIUM,MANUAL_REVIEW,Adverse media / negative news detected; KYC documents incomplete (partial); Customer address unverified,50,20.46,45.0,29.0,20.0,0,0,1,0,Partial,Low,0,27
C5759,37.36,MEDIUM,MANUAL_REVIEW,Adverse media / negative news detected; High digital / device fraud risk score; KYC documents incomplete (partial),50,39.3,45.0,25.0,20.0,0,0,1,0,Partial,Low,0,75
C5760,24.95,LOW,APPROVE,High-risk country of origin,0,13.754999999999999,40.0,66.5,6.0,0,0,0,0,Complete,High,0,13
C5761,18.77,LOW,APPROVE,Customer address unverified,0,1.86,30.0,50.0,16.0,0,0,0,0,Complete,Low,0,0
C5762,48.7,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Politically Exposed Person (PEP); KYC documents incomplete (partial),70,11.735,30.0,58.0,75.0,0,1,0,1,Partial,Low,0,11
C5763,32.05,MEDIUM,MANUAL_REVIEW,Adverse media / negative news detected; High digital / device fraud risk score,50,48.745,15.0,25.0,12.0,0,0,1,0,Complete,Low,0,82
C5764,25.94,LOW,APPROVE,High digital / device fraud risk score,0,46.675,0.0,83.0,0.0,0,0,0,0,Complete,Low,0,88
C5765,16.27,LOW,APPROVE,KYC documents incomplete (partial),0,37.37,20.0,16.5,10.0,0,0,0,0,Partial,Medium,0,45
C5766,37.99,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Politically Exposed Person (PEP),70,21.725,0.0,50.0,41.0,0,1,0,1,Complete,Low,0,43
C5767,9.53,LOW,APPROVE,No significant risk factors identified,0,6.15,0.0,41.5,0.0,0,0,0,0,Complete,Low,0,9
C5768,35.72,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Politically Exposed Person (PEP); KYC documents incomplete (partial),70,12.365,20.0,25.0,45.0,0,1,0,1,Partial,Medium,0,24
C5769,29.32,LOW,APPROVE,Prior fraud history on record; Politically Exposed Person (PEP),70,32.86,0.0,0.0,35.0,0,1,0,1,Complete,Low,0,57
C5770,23.43,LOW,APPROVE,Prior fraud history on record; High digital / device fraud risk score,0,44.885,0.0,41.5,41.0,0,0,0,1,Complete,Low,0,72
C5771,37.46,MEDIUM,MANUAL_REVIEW,Adverse media / negative news detected; KYC documents incomplete (partial); Customer address unverified,50,35.32,45.0,25.0,26.0,0,0,1,0,Partial,Low,0,66
C5772,31.07,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; KYC documents incomplete (partial),0,12.615,0.0,100.0,57.0,0,0,0,1,Partial,Low,0,24
C5773,21.19,LOW,APPROVE,KYC documents incomplete (partial); Customer address unverified,0,7.455,50.0,29.0,26.0,0,0,0,0,Partial,Medium,0,11
C5774,30.59,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Adverse media / negative news detected; High-risk country of origin,50,9.19,55.0,0.0,35.0,0,0,1,1,Complete,High,0,2
C5775,32.43,MEDIUM,MANUAL_REVIEW,Adverse media / negative news detected; KYC documents incomplete (partial); Customer address unverified,50,19.65,65.0,0.0,20.0,0,0,1,0,Partial,Medium,0,36
C5776,36.38,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; KYC documents missing,0,36.135,0.0,100.0,61.0,0,0,0,1,Missing,Low,0,63
C5777,17.06,LOW,APPROVE,No significant risk factors identified,0,31.32,20.0,25.0,12.0,0,0,0,0,Complete,Medium,0,53
C5778,33.72,MEDIUM,MANUAL_REVIEW,Politically Exposed Person (PEP); KYC documents incomplete (partial),70,28.605,20.0,25.0,10.0,0,1,0,0,Partial,Medium,0,51
C5779,32.6,MEDIUM,MANUAL_REVIEW,High-risk country of origin; High digital / device fraud risk score; KYC documents incomplete (partial),0,65.49,40.0,45.5,16.0,0,0,0,0,Partial,High,0,80
C5780,30.7,MEDIUM,MANUAL_REVIEW,High digital / device fraud risk score; KYC documents incomplete (partial); Customer address unverified,0,42.485,50.0,41.5,26.0,0,0,0,0,Partial,Medium,0,84
C5781,9.72,LOW,APPROVE,Prior fraud history on record; KYC documents incomplete (partial),0,14.84,0.0,0.0,45.0,0,0,0,1,Partial,Low,0,22
C5782,30.65,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; KYC documents missing; Customer address unverified,0,40.989999999999995,30.0,29.0,71.0,0,0,0,1,Missing,Low,0,43
C5783,21.15,LOW,APPROVE,Prior fraud history on record; High-risk country of origin,0,35.0,40.0,0.0,41.0,0,0,0,1,Complete,High,0,68
C5784,19.78,LOW,APPROVE,Prior fraud history on record,0,31.155,0.0,41.5,35.0,0,0,0,1,Complete,Low,0,61
C5785,33.29,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; High-risk country of origin; KYC documents incomplete (partial),0,38.18,40.0,50.0,51.0,0,0,0,1,Partial,High,0,61
C5786,35.32,MEDIUM,MANUAL_REVIEW,Prior fraud history on record,0,55.36,20.0,75.0,35.0,0,0,0,1,Complete,Medium,0,53
C5787,58.48,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Adverse media / negative news detected; High-risk country of origin,50,44.125,55.0,100.0,41.0,0,0,1,1,Complete,High,0,80
C5788,33.11,MEDIUM,MANUAL_REVIEW,High digital / device fraud risk score; Customer address unverified,0,53.54,50.0,50.0,16.0,0,0,0,0,Complete,Medium,0,100
C5789,32.26,MEDIUM,MANUAL_REVIEW,KYC documents missing; High-risk country of origin; Customer address unverified,0,43.315,70.0,16.5,42.0,0,0,0,0,Missing,High,0,62
C5790,27.65,LOW,APPROVE,Prior fraud history on record; KYC documents missing; High digital / device fraud risk score,0,42.99,20.0,25.0,67.0,0,0,0,1,Missing,Medium,0,80
C5791,8.6,LOW,APPROVE,Prior fraud history on record; KYC documents incomplete (partial),0,9.24,0.0,0.0,45.0,0,0,0,1,Partial,Low,0,12
C5792,19.77,LOW,APPROVE,Customer address unverified,0,36.37,30.0,25.0,10.0,0,0,0,0,Complete,Low,0,55
C5793,34.63,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; KYC documents missing; High digital / device fraud risk score,0,39.915,30.0,45.5,77.0,0,0,0,1,Missing,Low,0,73
C5794,14.54,LOW,APPROVE,KYC documents missing,0,16.2,0.0,41.5,20.0,0,0,0,0,Missing,Low,0,31
C5795,40.24,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Adverse media / negative news detected; High-risk country of origin,50,27.94,55.0,25.0,41.0,0,0,1,1,Complete,High,0,48
C5796,22.08,LOW,APPROVE,Prior fraud history on record; KYC documents missing,0,15.15,20.0,25.0,67.0,0,0,0,1,Missing,Medium,0,27
C5797,39.88,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Structuring pattern detected (txn/income ratio anomaly); High digital / device fraud risk score,0,69.17,20.0,75.0,47.0,0,0,0,1,Complete,Medium,1,95
C5798,17.37,LOW,APPROVE,Prior fraud history on record,0,40.585,20.0,0.0,35.0,0,0,0,1,Complete,Medium,0,34
C5799,21.16,LOW,APPROVE,No significant risk factors identified,0,14.805,20.0,66.5,6.0,0,0,0,0,Complete,Medium,0,18
C5800,34.07,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; High digital / device fraud risk score; Customer address unverified,0,45.08,50.0,41.5,45.0,0,0,0,1,Complete,Medium,0,83
C5801,28.23,LOW,APPROVE,Prior fraud history on record; High-risk country of origin; KYC documents incomplete (partial),0,10.89,40.0,41.5,65.0,0,0,0,1,Partial,High,0,17
C5802,41.6,MEDIUM,MANUAL_REVIEW,Adverse media / negative news detected; High digital / device fraud risk score,50,50.019999999999996,35.0,45.5,20.0,0,0,1,0,Complete,Medium,0,92
C5803,31.64,MEDIUM,MANUAL_REVIEW,KYC documents incomplete (partial); Customer address unverified,0,4.22,30.0,100.0,32.0,0,0,0,0,Partial,Low,0,8
C5804,25.49,LOW,APPROVE,High-risk country of origin; KYC documents incomplete (partial),0,13.46,40.0,66.5,10.0,0,0,0,0,Partial,High,0,22
C5805,28.6,LOW,APPROVE,High-risk country of origin; High digital / device fraud risk score; Customer address unverified,0,47.475,70.0,0.0,34.0,0,0,0,0,Complete,High,0,87
C5806,22.46,LOW,APPROVE,Prior fraud history on record; High-risk country of origin,0,16.525,40.0,25.0,41.0,0,0,0,1,Complete,High,0,31
C5807,12.47,LOW,APPROVE,No significant risk factors identified,0,12.345,0.0,50.0,0.0,0,0,0,0,Complete,Low,0,20
C5808,29.4,LOW,APPROVE,Customer address unverified,0,44.5,30.0,50.0,30.0,0,0,0,0,Complete,Low,0,62
C5809,27.76,LOW,APPROVE,Prior fraud history on record; KYC documents incomplete (partial),0,39.065,20.0,41.5,51.0,0,0,0,1,Partial,Medium,0,66
C5810,15.94,LOW,APPROVE,KYC documents incomplete (partial),0,21.725,0.0,41.5,22.0,0,0,0,0,Partial,Low,0,32
C5811,15.46,LOW,APPROVE,High digital / device fraud risk score,0,40.8,20.0,16.5,0.0,0,0,0,0,Complete,Medium,0,78
C5812,19.9,LOW,APPROVE,Prior fraud history on record,0,59.775,0.0,0.0,53.0,0,0,0,1,Complete,Low,0,53
C5813,28.74,LOW,APPROVE,KYC documents incomplete (partial); Customer address unverified,0,19.675,50.0,50.0,32.0,0,0,0,0,Partial,Medium,0,25
C5814,38.98,MEDIUM,MANUAL_REVIEW,Adverse media / negative news detected; High digital / device fraud risk score,50,48.9,35.0,29.0,26.0,0,0,1,0,Complete,Medium,0,93
C5815,32.25,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Politically Exposed Person (PEP),70,26.494999999999997,0.0,16.5,41.0,0,1,0,1,Complete,Low,0,32
C5816,45.68,MEDIUM,MANUAL_REVIEW,High-risk country of origin; High digital / device fraud risk score; Customer address unverified,0,50.9,70.0,100.0,10.0,0,0,0,0,Complete,High,0,92
C5817,24.88,LOW,APPROVE,Prior fraud history on record; High digital / device fraud risk score,0,43.155,0.0,41.5,53.0,0,0,0,1,Complete,Low,0,85
C5818,19.69,LOW,APPROVE,Prior fraud history on record; KYC documents missing; High digital / device fraud risk score,0,44.685,0.0,12.5,55.0,0,0,0,1,Missing,Low,0,87
C5819,24.78,LOW,APPROVE,KYC documents incomplete (partial),0,36.905,0.0,75.0,16.0,0,0,0,0,Partial,Low,0,14
C5820,16.69,LOW,APPROVE,Prior fraud history on record,0,28.185,0.0,29.0,35.0,0,0,0,1,Complete,Low,0,56
C5821,15.49,LOW,APPROVE,KYC documents missing,0,33.455,0.0,29.0,20.0,0,0,0,0,Missing,Low,0,66
C5822,23.4,LOW,APPROVE,Prior fraud history on record; KYC documents incomplete (partial),0,18.275,0.0,50.0,65.0,0,0,0,1,Partial,Low,0,36
C5823,11.08,LOW,APPROVE,Prior fraud history on record,0,9.145,20.0,0.0,35.0,0,0,0,1,Complete,Medium,0,3
C5824,7.28,LOW,APPROVE,No significant risk factors identified,0,11.379999999999999,0.0,25.0,0.0,0,0,0,0,Complete,Low,0,14
C5825,34.63,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Customer address unverified,0,42.39,30.0,58.0,57.0,0,0,0,1,Complete,Low,0,69
C5826,14.66,LOW,APPROVE,Prior fraud history on record; KYC documents missing,0,2.565,0.0,25.0,61.0,0,0,0,1,Missing,Low,0,1
C5827,14.46,LOW,APPROVE,No significant risk factors identified,0,35.815,20.0,16.5,0.0,0,0,0,0,Complete,Medium,0,62
C5828,31.32,MEDIUM,MANUAL_REVIEW,Adverse media / negative news detected,50,54.095,15.0,25.0,0.0,0,0,1,0,Complete,Low,0,65
C5829,21.2,LOW,APPROVE,No significant risk factors identified,0,18.505,0.0,83.0,6.0,0,0,0,0,Complete,Low,0,32
C5830,25.96,LOW,APPROVE,Prior fraud history on record; High-risk country of origin,0,30.045,40.0,29.0,41.0,0,0,0,1,Complete,High,0,52
C5831,48.36,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; KYC documents missing; Adverse media / negative news detected,50,44.54,65.0,16.5,71.0,0,0,1,1,Missing,Medium,0,80
C5832,40.73,MEDIUM,MANUAL_REVIEW,Adverse media / negative news detected; Structuring pattern detected (txn/income ratio anomaly); High-risk country of origin,50,27.17,55.0,50.0,12.0,0,0,1,0,Complete,High,1,27
C5833,11.84,LOW,APPROVE,No significant risk factors identified,0,21.2,0.0,29.0,12.0,0,0,0,0,Complete,Low,0,36
C5834,46.68,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Politically Exposed Person (PEP),70,15.64,20.0,75.0,47.0,0,1,0,1,Complete,Medium,0,10
C5835,28.01,LOW,APPROVE,Prior fraud history on record; Structuring pattern detected (txn/income ratio anomaly),0,34.32,0.0,75.0,41.0,0,0,0,1,Complete,Low,1,30
C5836,17.55,LOW,APPROVE,High-risk country of origin; Customer address unverified,0,10.24,70.0,0.0,10.0,0,0,0,0,Complete,High,0,15
C5837,15.56,LOW,APPROVE,Prior fraud history on record,0,31.55,20.0,0.0,35.0,0,0,0,1,Complete,Medium,0,57
C5838,23.53,LOW,APPROVE,High-risk country of origin; High digital / device fraud risk score; KYC documents incomplete (partial),0,53.66,40.0,16.5,10.0,0,0,0,0,Partial,High,0,100
C5839,22.4,LOW,APPROVE,High-risk country of origin; High digital / device fraud risk score; KYC documents incomplete (partial),0,48.01,40.0,16.5,10.0,0,0,0,0,Partial,High,0,80
C5840,28.95,LOW,APPROVE,Prior fraud history on record; High digital / device fraud risk score; Customer address unverified,0,51.485,30.0,25.0,51.0,0,0,0,1,Complete,Low,0,76
C5841,34.2,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; High-risk country of origin,0,20.77,40.0,75.0,47.0,0,0,0,1,Complete,High,0,37
C5842,32.8,MEDIUM,MANUAL_REVIEW,Politically Exposed Person (PEP),70,10.51,20.0,41.5,6.0,0,1,0,0,Complete,Medium,0,18
C5843,12.8,LOW,APPROVE,No significant risk factors identified,0,14.0,0.0,50.0,0.0,0,0,0,0,Complete,Low,0,26
C5844,51.42,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Politically Exposed Person (PEP); High-risk country of origin,70,51.33,40.0,25.0,71.0,0,1,0,1,Partial,High,0,96
C5845,9.2,LOW,APPROVE,KYC documents incomplete (partial),0,21.48,0.0,12.5,16.0,0,0,0,0,Partial,Low,0,35
C5846,31.34,MEDIUM,MANUAL_REVIEW,KYC documents missing; Structuring pattern detected (txn/income ratio anomaly),0,41.69,0.0,100.0,20.0,0,0,0,0,Missing,Low,1,37
C5847,24.39,LOW,APPROVE,High-risk country of origin; KYC documents incomplete (partial),0,24.45,40.0,50.0,10.0,0,0,0,0,Partial,High,0,35
C5848,42.0,MEDIUM,MANUAL_REVIEW,Politically Exposed Person (PEP); High digital / device fraud risk score,70,39.025,20.0,50.0,18.0,0,1,0,0,Complete,Medium,0,73
C5849,23.27,LOW,APPROVE,Prior fraud history on record; High digital / device fraud risk score,0,50.12,0.0,25.0,55.0,0,0,0,1,Complete,Low,0,92
C5850,24.98,LOW,APPROVE,Prior fraud history on record; KYC documents incomplete (partial); Customer address unverified,0,24.65,30.0,29.0,55.0,0,0,0,1,Partial,Low,0,44
C5851,20.89,LOW,APPROVE,High-risk country of origin,0,22.95,40.0,41.5,0.0,0,0,0,0,Complete,High,0,41
C5852,31.18,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; KYC documents incomplete (partial),0,30.67,20.0,62.5,57.0,0,0,0,1,Partial,Medium,0,52
C5853,18.39,LOW,APPROVE,Prior fraud history on record; Customer address unverified,0,28.21,30.0,0.0,45.0,0,0,0,1,Complete,Low,0,51
C5854,40.48,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Politically Exposed Person (PEP); High digital / device fraud risk score,70,51.15,0.0,33.0,41.0,0,1,0,1,Complete,Low,0,91
C5855,23.47,LOW,APPROVE,Prior fraud history on record; High-risk country of origin,0,17.1,40.0,25.0,47.0,0,0,0,1,Complete,High,0,28
C5856,75.0,HIGH,REJECT,Sanctions watchlist hit detected; Prior fraud history on record,100,33.81,0.0,12.5,35.0,1,0,0,1,Complete,Low,0,56
C5857,37.34,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Politically Exposed Person (PEP); KYC documents missing,70,57.97,0.0,0.0,55.0,0,1,0,1,Missing,Low,0,89
C5858,33.7,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Adverse media / negative news detected; Customer address unverified,50,14.73,45.0,12.5,45.0,0,0,1,1,Complete,Low,0,12
C5859,13.6,LOW,APPROVE,No significant risk factors identified,0,38.975,20.0,0.0,12.0,0,0,0,0,Complete,Medium,0,60
C5860,45.54,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Politically Exposed Person (PEP); High digital / device fraud risk score,70,46.94,30.0,25.0,51.0,0,1,0,1,Complete,Low,0,87
C5861,31.54,MEDIUM,MANUAL_REVIEW,Politically Exposed Person (PEP); High-risk country of origin,70,30.2,40.0,0.0,0.0,0,1,0,0,Complete,High,0,40
C5862,14.55,LOW,APPROVE,Customer address unverified,0,18.259999999999998,30.0,12.5,16.0,0,0,0,0,Complete,Low,0,27
C5863,21.53,LOW,APPROVE,High digital / device fraud risk score; KYC documents incomplete (partial),0,50.14,0.0,50.0,10.0,0,0,0,0,Partial,Low,0,88
C5864,33.4,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; High-risk country of origin; Customer address unverified,0,8.745000000000001,70.0,50.0,51.0,0,0,0,1,Complete,High,0,7
C5865,11.12,LOW,APPROVE,Prior fraud history on record; KYC documents incomplete (partial),0,21.86,0.0,0.0,45.0,0,0,0,1,Partial,Low,0,23
C5866,19.52,LOW,APPROVE,Prior fraud history on record; KYC documents missing; Customer address unverified,0,18.855,30.0,0.0,65.0,0,0,0,1,Missing,Low,0,11
C5867,18.68,LOW,APPROVE,No significant risk factors identified,0,10.91,20.0,58.0,6.0,0,0,0,0,Complete,Medium,0,14
C5868,14.89,LOW,APPROVE,No significant risk factors identified,0,11.965,0.0,58.0,6.0,0,0,0,0,Complete,Low,0,11
C5869,17.96,LOW,APPROVE,No significant risk factors identified,0,30.825,0.0,50.0,12.0,0,0,0,0,Complete,Low,0,59
C5870,25.47,LOW,APPROVE,Prior fraud history on record; High-risk country of origin,0,21.11,40.0,25.0,55.0,0,0,0,1,Complete,High,0,34
C5871,12.69,LOW,APPROVE,KYC documents incomplete (partial),0,31.465,20.0,0.0,16.0,0,0,0,0,Partial,Medium,0,57
C5872,13.98,LOW,APPROVE,Prior fraud history on record,0,31.125,0.0,12.5,35.0,0,0,0,1,Complete,Low,0,55
C5873,33.3,MEDIUM,MANUAL_REVIEW,Structuring pattern detected (txn/income ratio anomaly); Customer address unverified,0,79.5,50.0,25.0,16.0,0,0,0,0,Complete,Medium,1,59
C5874,39.14,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; KYC documents missing; High digital / device fraud risk score,0,54.95,20.0,75.0,61.0,0,0,0,1,Missing,Medium,0,91
